person_name,user_name,email,personal_number,birth_date,address,phone,mac_address,ip_address,iban,accessed_at,session_duration,download_speed,upload_speed,consumed_traffic,unique_id
Tudorița Preda,tudorițapreda,tudorițapreda@acasa.ro,3180830446108,1969-12-29,"Aleea Manole Nr. 58 Bl. 47  Sc. 39 Ap. 382, Boldesti-Scaeni, 559125",0264 545 655,44:d3:1a:bd:3e:a6,87.46.133.239,RO86NJYT9959208381572431,2025-06-18 02:54:42,2066,623,57,1174328,12dee31d-4ae6-4e7e-9a7c-bd77860bcb35
Magdalena Cristea,magdalenacristea,magdalenacristea@post.ro,1621125398237,1911-01-03,"Strada Valter Popescu, Beius, 367319",0248 240 801,2e:51:c6:f8:8b:14,30.15.40.28,RO13LGWA4305877997346690,2025-06-18 02:54:42,1837,991,390,746720,e614f607-dca1-43f1-ae07-c49a49d8c9cd
Sandu Mazilescu,sandumazilescu,sandumazilescu@acasa.ro,4880416375944,1937-09-17,"Strada Ardelean Nr. 723 Bl. 85  Sc. 39 Ap. 444, Prejmer, 737047",0263 628 705,84:ac:89:de:a6:51,86.60.151.109,RO96XYXO8626606594761165,2025-06-18 02:54:42,28550,90,695,922487,b51c9261-887c-48b1-b472-13115bc3afe1
Izabela Mocanu,izabelamocanu,izabelamocanu@acasa.ro,5680916391746,1925-11-16,"Soseaua Nistor, Siret, 290470",0751 553 218,34:33:18:66:ae:49,149.25.39.207,RO84WEMY5423705457040426,2025-06-18 02:54:42,10901,466,309,466022,9e9c5290-7d38-47f7-9cc5-d9eef682038e
Rafael Mocanu,rafaelmocanu,rafaelmocanu@gmail.com,2581131411117,1924-01-16,"Soseaua Ioniță Nr. 889 Bl. 78  Sc. 82 Ap. 284, Techirghiol, 602293",0258 101 414,02:02:2e:67:db:d4,7.111.98.224,RO58EESF1433649892762334,2025-06-18 02:54:42,21940,204,671,1369342,cb1025c3-3e33-462e-ae85-417bbc11c5d8
Emanuel Marin,emanuelmarin,emanuelmarin@post.ro,8761202066656,1991-10-11,"Bulevardul Albu Nr. 434 Bl. 27  Sc. 17 Ap. 727, Timisoara, 705269",0728 477 101,5e:48:15:9e:f5:c6,7.178.25.221,RO76ZJYX0796025108307091,2025-06-18 02:54:42,30407,996,140,200636,e10acea0-da13-4211-a516-2ff8756dc02b
Marinela Pușcașu,marinelapușcașu,marinelapușcașu@email.ro,8850928372705,2005-06-10,"Bulevardul Oprea Nr. 913, Fetesti, 572810",0249 741 995,e4:8b:0f:10:8f:04,69.216.101.95,RO33TDRQ2072991744243709,2025-06-18 02:54:42,23448,221,307,597170,50e6b98a-ed6a-46c5-a8d3-1e83f7c3dc35
Filip Ene,filipene,filipene@141.ro,6910430275234,1973-07-13,"Intrarea Daciana Nemeș, Tarnaveni, 702790",0747 917 512,4a:95:62:79:90:eb,141.241.41.126,RO91GDSA1565867160573825,2025-06-18 02:54:42,9311,867,99,486712,87ed2a1a-b119-4b1b-8817-acb08e4c4930
Ludovic Diaconu,ludovicdiaconu,ludovicdiaconu@acasa.ro,4650924145864,1998-11-22,"Intrarea Diaconescu Nr. 88, Valea Mare (Babeni), 516915",0265 322 390,aa:02:02:a3:af:58,53.92.174.200,RO16DZLT3852876159783313,2025-06-18 02:54:42,22052,382,275,1697574,008cd7f8-c548-400d-9fd3-b76d7b77c90e
Malvina Dochioiu,malvinadochioiu,malvinadochioiu@post.ro,7811108275083,1931-02-02,"Intrarea Mocanu Nr. 18, Cumpana, 324947",0240 420 160,34:33:16:97:ca:e4,163.130.70.134,RO79BOQD3561673661298135,2025-06-18 02:54:42,4732,818,290,747644,4f0e7196-8330-4dd1-b914-d90890d7f782
Marta Oprea,martaoprea,martaoprea@141.ro,6810631156978,1994-04-03,"Strada Tomescu Nr. 517, Stei, 435811",0723 517 360,92:9d:78:1e:49:62,81.114.176.192,RO92SQPM2370743307025253,2025-06-18 02:54:42,35288,868,588,1353589,b3dcdcde-8ef2-41cc-9ec1-169ca4729a52
Tudosia Ioniță,tudosiaioniță,tudosiaioniță@email.ro,4650814144759,1963-04-28,"Intrarea Tudor Nr. 94 Bl. 32  Sc. 58 Ap. 876, Dumbraveni, 143536",0764 125 205,46:af:e2:5a:c4:8a,141.132.33.213,RO75UKYP8473051127172088,2025-06-18 02:54:42,10611,587,257,1084223,ec21ceb3-a187-4984-a4e5-e5e609f0b9d8
Viorica Diaconescu,vioricadiaconescu,vioricadiaconescu@email.ro,2340521176100,2023-07-21,"Intrarea Eftimie Nr. 878, Calan, 432799",0723 611 160,52:fb:6c:70:90:b6,93.140.163.50,RO66NYDR9063365040745936,2025-06-18 02:54:42,34279,745,142,832152,71bb2b02-3b89-4415-9d1d-d8c70cdfd448
Panait Popa,panaitpopa,panaitpopa@kappa.ro,8840808232581,2007-11-12,"Bulevardul Nemeș Nr. 794, Matca, 410595",0258 407 171,24:08:56:2c:82:af,92.3.106.190,RO52GXKT3471483404677769,2025-06-18 02:54:42,8686,196,590,691018,f952b067-e480-41b0-a0f0-bb20970d5814
Betina Dumitrescu,betinadumitrescu,betinadumitrescu@zzup.ro,1281227369117,1941-07-27,"Aleea Dima Nr. 69, Galati, 255633",0265 482 444,a0:64:a6:68:49:56,208.104.111.57,RO59KVMQ6382886153543361,2025-06-18 02:54:42,23031,559,159,1507956,60614ae5-e297-4aed-8cc6-4b8a09bcaffe
Ion Stan,ionstan,ionstan@141.ro,1861019289250,1985-02-15,"Strada Dima Nr. 151 Bl. 31  Sc. 99 Ap. 846, Valea lui Mihai, 548481",0761 309 725,0a:c2:00:89:92:78,107.244.243.253,RO87CRQY0367481917167283,2025-06-18 02:54:42,13143,865,692,1793080,94703a93-e3bb-437c-bd45-f3f1456e1a28
Clara Stancu,clarastancu,clarastancu@email.ro,1370904358920,1980-10-05,"Bulevardul Ion Stoica, Sancraiu de Mures, 732864",0247 295 147,90:8f:ca:25:1a:44,94.22.43.121,RO56GZGO2296526624529066,2025-06-18 02:54:42,15426,571,70,990564,b0d02dee-13a5-4cd3-aec0-044d31afc38b
Dinu Georgescu,dinugeorgescu,dinugeorgescu@zzup.ro,2370622293131,1931-12-31,"Intrarea Dumitrescu, Targoviste, 760333",0720 701 507,40:39:4a:a9:21:05,20.0.206.71,RO04QNXF9741145132839672,2025-06-18 02:54:42,15935,483,237,1489929,e38b3708-833a-40a9-bedf-9b52e393e619
Lorelei Nistor,loreleinistor,loreleinistor@kappa.ro,2090423389351,2000-12-10,"Bulevardul Manole, Modelu, 104173",0761 051 158,1c:f9:4c:a9:36:ef,55.233.3.229,RO59MFJV2630070000357481,2025-06-18 02:54:42,12230,129,601,1928830,3036dc7b-0e37-4b81-b09f-acaf61bd29c1
Răzvan Dinu,răzvandinu,răzvandinu@kappa.ro,1010205397900,1986-09-26,"Drumul Vlaicu Ardelean Nr. 728 Bl. 99  Sc. 16 Ap. 384, Feldru, 427807",0257 917 211,b8:18:cc:a8:31:b7,85.227.142.238,RO53TMVM2906150179655043,2025-06-18 02:54:42,2863,401,531,624474,98c9a7e1-e6ef-4e8c-8bf4-9045b408f0a3
Anemona Tudor,anemonatudor,anemonatudor@post.ro,4920820439606,1941-04-24,"Intrarea Gheorghiu, Dumbravita, 633534",0261 155 064,b6:41:f8:9c:33:8c,133.238.29.133,RO54QXRS2655365045629965,2025-06-18 02:54:42,26134,737,403,623884,9844fc87-cc50-44da-98cc-35cc1ddc5f66
Marga Mazilescu,margamazilescu,margamazilescu@email.ro,8661114132871,1922-05-06,"Strada Pop Nr. 33 Bl. 86  Sc. 99 Ap. 914, Dragalina, 733828",0254 031 729,d4:8b:79:df:3e:53,64.105.61.190,RO16FRIG5067591634202182,2025-06-18 02:54:42,13219,89,35,265646,eafa4b0e-6279-43f2-a127-8f22b7b42494
Dumitru Florea,dumitruflorea,dumitruflorea@post.ro,2531117511968,2002-03-12,"Intrarea Ivona Marin, Homocea, 171716",0254 346 457,aa:bf:b8:e9:47:33,193.79.42.37,RO23DWDJ6896270107419515,2025-06-18 02:54:42,29733,792,534,239617,05682bb1-34e5-418a-80da-10be3b555569
Carina Albu,carinaalbu,carinaalbu@gmail.com,7640506136786,1975-02-12,"Intrarea Malvina Nemeș, Raducaneni, 186516",0785 922 380,4a:75:8d:72:c3:a1,209.63.130.41,RO40EEUY5704578816839435,2025-06-18 02:54:42,6532,734,166,25347,db8888e2-7b4a-4e93-8a48-ef12d909357a
Ducu Nistor,ducunistor,ducunistor@zzup.ro,2061213023208,1940-08-30,"Intrarea Rada Nistor, Caracal, 220932",0727 377 204,ca:89:45:69:f9:66,170.17.223.5,RO04ADEX1483899980932302,2025-06-18 02:54:42,25257,454,538,890344,0562f27f-eadb-41e2-a38b-84e1fe875d3e
Mugur Ababei,mugurababei,mugurababei@zzup.ro,6070718040844,1923-04-20,"Drumul Leonard Ababei Nr. 65, Homocea, 197690",0260 923 425,ae:6d:5d:d9:b6:1b,103.157.29.180,RO15JHDJ7460032581927697,2025-06-18 02:54:42,31924,966,755,556435,6d161e4b-24cf-498e-a1d6-0e1d6b36e641
Roxelana Tabacu,roxelanatabacu,roxelanatabacu@zzup.ro,3640525072848,1970-07-23,"Strada Ardelean Nr. 35, Pecica, 414699",0767 778 946,24:13:d9:35:43:6c,112.2.198.161,RO57LGTU4165126584101005,2025-06-18 02:54:42,16731,858,477,1914380,c9fa6fff-efe5-487d-bf7d-47227e0b6a72
Izabela Ababei,izabelaababei,izabelaababei@gmail.com,2000426091881,1999-10-05,"Aleea Ene Nr. 119, Pogoanele, 777453",0234 531 238,46:7a:a3:5f:e0:11,107.173.90.216,RO82MXSM3249114117973103,2025-06-18 02:54:42,15645,908,343,921606,0503543f-1b92-4046-b62e-0559f42b04ae
Norbert Nistor,norbertnistor,norbertnistor@acasa.ro,1840423297277,1936-04-26,"Bulevardul Voinea Nr. 59 Bl. 75  Sc. 27 Ap. 451, Pogoanele, 648854",0263 957 899,7e:3f:b8:9d:44:a1,37.140.77.234,RO25UHXX2446756781249774,2025-06-18 02:54:42,29849,833,211,1909277,1f27730b-dd48-4dc5-b349-1a6ed1a7a8f6
Lucrețiu Dinu,lucrețiudinu,lucrețiudinu@kappa.ro,5810327029895,1999-07-30,"Intrarea Gheorghiu Nr. 45, Balan, 508803",0733 292 894,86:ae:d8:99:c2:d1,90.225.93.135,RO11SNRK2726741832608688,2025-06-18 02:54:42,17182,949,587,1830410,057d408d-b410-4e41-a8c2-a213eae8fcaa
Codruța Tudor,codruțatudor,codruțatudor@acasa.ro,2441130412096,1966-07-31,"Intrarea Dan Albu Nr. 22, Teius, 567808",0764 485 947,68:75:ec:3c:ab:0d,176.222.147.52,RO80PYIR2456798799551153,2025-06-18 02:54:42,27749,757,351,1822924,5f2c215b-e186-403a-988a-5cf06dab1094
Ionuț Stoica,ionuțstoica,ionuțstoica@zzup.ro,3560114231130,1910-12-28,"Soseaua Sabin Tomescu Nr. 84, Cornetu, 985227",0254 075 173,14:52:db:04:4f:e0,21.216.76.137,RO69LNTD5366907065015452,2025-06-18 02:54:42,24464,712,730,1186684,9c9e69b9-63eb-4388-8d57-70a8e2909226
Petru Nemeș,petrunemeș,petrunemeș@141.ro,6080530418378,1950-01-20,"Bulevardul Varvara Stoica, Curtici, 354475",0242 866 304,ee:3f:e1:55:1f:d1,48.37.234.246,RO91JZDL8252295568243290,2025-06-18 02:54:42,19630,521,128,608178,c90ae57b-2778-4a6d-b683-a95950d2422c
Suzana Albu,suzanaalbu,suzanaalbu@post.ro,5920601271405,1942-08-01,"Drumul Didina Pop Nr. 35 Bl. 38  Sc. 30 Ap. 596, Focsani, 462910",0723 920 510,7a:94:56:b2:cb:52,147.21.72.74,RO55XVYY3942421756749888,2025-06-18 02:54:42,23654,578,562,816863,b77fc68c-c996-4f7c-b797-5c740bd7f34d
Manuela Suciu,manuelasuciu,manuelasuciu@kappa.ro,8400504019089,2019-09-19,"Drumul Eftimie Nr. 156, Curcani, 272949",0748 427 994,f8:f8:5f:59:b9:37,7.13.127.150,RO48LDRD9156527175300654,2025-06-18 02:54:42,1022,176,195,1183186,6f76d897-c46b-433a-9aa1-913954cb4856
Safta Marin,saftamarin,saftamarin@post.ro,2770301014751,1963-07-27,"Drumul Eduard Dochioiu Nr. 691 Bl. 45  Sc. 59 Ap. 605, Bailesti, 671301",0780 753 341,b4:92:90:30:26:df,221.136.82.64,RO57YXBH6318103366128129,2025-06-18 02:54:42,13293,938,117,901507,129cc699-dfe3-403f-b34c-6f4c74bcd371
Dumitra Marin,dumitramarin,dumitramarin@zzup.ro,6870508339626,1978-07-09,"Intrarea Dobre Nr. 18 Bl. 30  Sc. 97 Ap. 123, Sandominic, 587382",0749 653 346,72:fd:24:ce:c2:27,65.33.23.177,RO80JEGQ2506675864756145,2025-06-18 02:54:42,1242,227,517,326468,7737007a-8bd1-4d24-a714-0c803acf6293
Costin Dochioiu,costindochioiu,costindochioiu@gmail.com,7521012213304,1980-08-21,"Bulevardul Mocanu Nr. 743 Bl. 15  Sc. 10 Ap. 873, Motru, 738853",0721 064 468,a8:5c:2f:20:15:0f,97.144.71.237,RO52YIAU6893226098033449,2025-06-18 02:54:42,31166,312,60,1741000,878468af-2ca7-46db-b55b-3d8baab53f74
Ligia Mazilescu,ligiamazilescu,ligiamazilescu@141.ro,5791006462721,1932-11-06,"Aleea Dochioiu Nr. 45 Bl. 31  Sc. 96 Ap. 612, Diosig, 957127",0786 138 718,92:27:d3:ca:4d:64,190.177.215.154,RO45UYJL5315390031792023,2025-06-18 02:54:42,28518,334,2,777058,5c85b854-639a-4543-bc7c-2b45e3b2c56c
Pavel Ababei,pavelababei,pavelababei@acasa.ro,2361121317751,1911-11-18,"Strada Gheorghiu Nr. 32 Bl. 38  Sc. 76 Ap. 982, Targu Jiu, 901728",0764 940 960,9e:cf:70:85:21:10,53.224.113.32,RO22JYUI6987248819257020,2025-06-18 02:54:42,3008,300,604,1837389,b1f98f18-4607-4971-a8c5-5af1096aa34f
Filip Ene,filipene,filipene@acasa.ro,4520417280766,1927-09-10,"Intrarea Stoica, Matca, 263476",0733 256 099,30:64:92:b1:03:c3,142.113.20.224,RO55TDZT7269251299801754,2025-06-18 02:54:42,1650,452,672,1647444,d7df6aaa-2808-4a04-8fbf-b9f368474137
Voicu Florea,voicuflorea,voicuflorea@zzup.ro,1601111281395,1974-01-17,"Drumul Florea Nr. 45, Satu Mare, 325986",0267 203 419,3e:12:f8:5d:b9:e5,88.64.36.40,RO68STOX5610406410901787,2025-06-18 02:54:42,35782,857,456,1584778,9ba04a29-f9e3-41e9-a436-522d3ea7463e
Lucian Nistor,luciannistor,luciannistor@post.ro,8770320389867,2016-09-04,"Aleea Diaconu, Vlahita, 192511",0732 423 608,c6:62:b0:e7:df:36,219.219.208.43,RO44PRUT0918451458290610,2025-06-18 02:54:42,31744,332,293,1687658,1df477ea-bb5e-42bd-bdef-f67c42cb7d6f
Tinca Dochioiu,tincadochioiu,tincadochioiu@kappa.ro,1270222392463,1932-05-03,"Aleea Popa, Sighisoara, 469353",0735 375 154,24:88:01:18:4c:ef,211.202.145.252,RO20JTEA3481204159227850,2025-06-18 02:54:42,26790,39,215,1531367,4245ccaf-ded2-4b4c-b81f-53ba08625feb
Mitruț Dinu,mitruțdinu,mitruțdinu@gmail.com,2120222404559,1918-04-27,"Soseaua Manole Nr. 75 Bl. 53  Sc. 78 Ap. 975, Seini, 877850",0242 129 764,b0:85:7f:60:e0:fd,175.32.189.176,RO26JKOC1761837766884828,2025-06-18 02:54:42,26162,599,226,1090708,815a87af-6a86-4dff-9977-e6666525f74b
Raluca Dochioiu,ralucadochioiu,ralucadochioiu@email.ro,7660222061683,1952-04-05,"Intrarea Diaconu Nr. 52 Bl. 95  Sc. 68 Ap. 417, Baicoi, 622891",0255 336 504,86:6f:8e:40:96:12,82.185.239.10,RO81MSHB8738468900365559,2025-06-18 02:54:42,22670,752,676,1585267,cb9491d2-3151-4f02-888b-0aa7378c00b3
Rozalia Albu,rozaliaalbu,rozaliaalbu@gmail.com,7770307038634,1949-12-24,"Intrarea Stănescu, Simleu Silvaniei, 984298",0748 710 306,22:76:11:af:b5:22,204.218.121.239,RO58ZAJX4101489084473961,2025-06-18 02:54:42,12297,238,13,963430,6d8eeff2-5b45-4fc0-9515-64a312d76615
Ionelia Preda,ioneliapreda,ioneliapreda@post.ro,8130821333974,1963-02-03,"Aleea Nechifor Dinu Nr. 18 Bl. 36  Sc. 62 Ap. 333, Comanesti, 475435",0743 816 810,98:1e:5f:32:6f:21,55.100.104.169,RO14PKXQ8242761248132552,2025-06-18 02:54:42,31627,971,369,987161,5dc5c0d8-0d59-4917-bcdb-1ff62cbb74be
Dorinel Stănescu,dorinelstănescu,dorinelstănescu@141.ro,5750303290623,1923-01-17,"Soseaua Popescu, Hunedoara, 497830",0767 583 682,a6:92:ca:a3:03:5a,219.122.36.50,RO70GRFH7426500141581256,2025-06-18 02:54:42,29899,789,232,456862,f6dced45-33c5-4a5b-a9fd-9784281f077d
Georgia Popa,georgiapopa,georgiapopa@zzup.ro,6071004413351,2008-06-11,"Soseaua Diaconu Nr. 133 Bl. 76  Sc. 71 Ap. 924, Oltenita, 325948",0260 151 620,7a:b1:82:d1:6f:ff,57.227.154.161,RO37LGJJ3286931441178086,2025-06-18 02:54:42,12371,594,401,964067,f67e0338-44ad-4a2c-abe5-72e23566354b
Iustina Stancu,iustinastancu,iustinastancu@acasa.ro,8170524166737,1962-07-06,"Bulevardul Dochioiu, Boldesti-Scaeni, 481938",0246 908 696,6c:d0:fc:40:ed:d8,152.108.233.118,RO62RJSJ4932019549925515,2025-06-18 02:54:42,13555,717,752,504722,285fe7d7-73e6-4953-aa82-1b41d59a75ca
Liliana Oprea,lilianaoprea,lilianaoprea@email.ro,4430320510181,1976-02-17,"Aleea Ababei, Cajvana, 229821",0763 695 349,bc:6b:f6:e6:be:53,16.134.191.61,RO37FKCW7159799963605490,2025-06-18 02:54:42,33431,503,233,1910234,2d94ce6c-a46c-401a-a2eb-6cd6c0886485
Victor Nemeș,victornemeș,victornemeș@zzup.ro,3300505318790,2017-03-24,"Aleea Toma Nr. 224 Bl. 29  Sc. 94 Ap. 635, Giurgiu, 273063",0256 314 420,a6:a8:9d:78:0d:ad,194.202.225.191,RO63ODBX8379022601823415,2025-06-18 02:54:42,20397,556,231,203701,8d81716c-520b-4539-8426-b4cd5bd1a73d
Aneta Gheorghiu,anetagheorghiu,anetagheorghiu@kappa.ro,2400212353513,2011-03-10,"Strada Miruna Dobre Nr. 38 Bl. 22  Sc. 34 Ap. 257, Cobadin, 242962",0241 821 641,56:ae:4e:70:87:6d,105.91.142.213,RO70IBFR1242677173497139,2025-06-18 02:54:42,15729,668,118,1643888,1b0c5876-ccd1-4554-a710-157839959269
Ligia Ionescu,ligiaionescu,ligiaionescu@email.ro,2411123356661,1939-01-31,"Strada Marin Nr. 58, Harlau, 995936",021 368 5566,3c:9c:9e:d8:03:b5,31.178.169.30,RO08DMBN8881506913110892,2025-06-18 02:54:42,26596,943,89,58834,f34db22b-6752-40c7-b99d-b5addb6a7f92
Viorel Diaconescu,vioreldiaconescu,vioreldiaconescu@141.ro,3840316118252,1995-11-22,"Strada Aanei, Otelu Rosu, 938289",0235 730 640,04:e8:82:32:5c:e8,181.203.57.41,RO71SATC4318282489407866,2025-06-18 02:54:42,2285,462,636,1503858,c5015b73-b4f8-494a-84dc-452420494e91
Vanesa Diaconescu,vanesadiaconescu,vanesadiaconescu@kappa.ro,5560307351790,1935-06-25,"Intrarea Anghel Barbu Nr. 852 Bl. 67  Sc. 51 Ap. 313, Dabuleni, 753646",0254 947 838,14:4a:25:ca:16:1a,142.240.3.4,RO96NQXA4547623131511588,2025-06-18 02:54:42,19289,357,218,765962,881899ab-aa20-44c0-afe2-72481815af9a
Lică Dobre,licădobre,licădobre@post.ro,3180824136946,2024-02-12,"Drumul Mazilescu Nr. 205, Odobesti, 711140",0235 478 374,d8:c8:91:4e:46:91,124.7.237.104,RO92WRHW7835876202061217,2025-06-18 02:54:42,18899,743,469,1178073,9bf0cf87-1a04-4bf3-bac8-8b9ee47b9b87
Ilie Ene,ilieene,ilieene@kappa.ro,6520321163024,1991-10-02,"Bulevardul Albert Stoica Nr. 657 Bl. 38  Sc. 14 Ap. 894, Pechea, 530445",0784 163 808,16:f8:be:72:b9:d3,213.97.178.62,RO42LYEM7609279816526219,2025-06-18 02:54:42,16943,671,655,1338697,9a4e2461-1d8b-4d1f-a757-3fad3ff97c4c
Doina Georgescu,doinageorgescu,doinageorgescu@141.ro,6120909022501,1961-11-24,"Aleea Lelia Dochioiu Nr. 556, Harsova, 462814",0711 992 482,b2:e1:63:7c:6d:c5,185.141.3.40,RO16IVEW3381703877389570,2025-06-18 02:54:42,292,897,675,947079,c6f8d7ab-d4eb-4ac8-9334-2cea2e2f6b9c
Mirabela Tabacu,mirabelatabacu,mirabelatabacu@email.ro,1480427313450,2014-01-07,"Bulevardul Oprea Nr. 40, Campia Turzii, 605152",0269 773 695,66:57:47:8c:65:f4,5.225.237.29,RO38NZQQ3321496174434831,2025-06-18 02:54:42,13381,2,747,1736294,e73a6f59-a191-4f0b-b6be-8845efa5cc6a
Tinca Stancu,tincastancu,tincastancu@141.ro,6230525098791,1983-07-28,"Drumul Emanuela Popa Nr. 272, Strejnicu, 334272",0756 289 726,4c:d7:ac:b8:de:9d,15.222.144.19,RO98JYVV7770601763855211,2025-06-18 02:54:42,1412,402,134,51179,bb4c92ff-10fa-4cc8-be42-76e6ab603ac2
Mitică Stancu,miticăstancu,miticăstancu@zzup.ro,2661112406938,2024-08-10,"Strada Gheorghiu Nr. 63, Motatei, 793345",0770 007 387,24:63:c2:38:68:9e,31.78.58.195,RO06OIWK7995745592201924,2025-06-18 02:54:42,23278,328,218,1134920,bd846d2b-aee2-4b02-a046-73d5ca067b27
Zoe Ababei,zoeababei,zoeababei@email.ro,3280412269842,1950-12-22,"Aleea Ardelean Nr. 734 Bl. 40  Sc. 61 Ap. 456, Petrila, 609416",0764 869 804,82:02:cb:2c:6a:a7,164.135.174.19,RO42MGCQ2303181124177658,2025-06-18 02:54:42,9196,220,579,1662979,c98512e8-0246-4068-8f67-a78909835730
Severina Oprea,severinaoprea,severinaoprea@141.ro,7990224092942,2011-05-29,"Strada Albu, Gura Humorului, 566618",0785 186 872,5c:09:4c:37:b5:b0,24.47.242.64,RO26GSXJ7556989612070949,2025-06-18 02:54:42,29891,476,618,162416,df2ca3eb-03e4-44bf-9e19-7a1ee6ca996c
Raul Pop,raulpop,raulpop@141.ro,3620730336973,1988-09-03,"Drumul Ducu Stănescu Nr. 37 Bl. 74  Sc. 64 Ap. 370, Targu Lapus, 640965",0757 458 004,c4:07:1a:6f:a3:5d,109.181.147.190,RO91GFDK0979406752202095,2025-06-18 02:54:42,20218,186,134,739467,4ea9f4d0-ae15-42bd-9fab-e880957737bd
Alexandru Nemeș,alexandrunemeș,alexandrunemeș@acasa.ro,3900919217785,1933-11-10,"Bulevardul Ardelean, Oituz, 317779",0725 173 115,76:db:d0:26:bd:b3,34.204.5.93,RO58CJTY9990048224140124,2025-06-18 02:54:42,13260,754,153,1593818,7c093f47-e38f-45cd-bef6-ba5e3ac877f7
Milena Pop,milenapop,milenapop@141.ro,1790620154669,1956-12-02,"Bulevardul Nistor Nr. 70, Piatra-Neamt, 347301",0722 243 113,60:82:68:63:5f:5d,109.113.186.51,RO54CFML8226884849605992,2025-06-18 02:54:42,20846,570,749,869720,fb4395cf-e68a-45e5-a632-426e7788a3af
Iustina Ardelean,iustinaardelean,iustinaardelean@post.ro,5340122240480,1949-09-04,"Aleea Iustinian Pușcașu Nr. 850, Sannicolau Mare, 983037",0770 947 457,fc:4a:97:83:5e:c6,133.46.215.152,RO46HEXS3946840751132658,2025-06-18 02:54:42,34026,690,408,60440,04567b32-8e4f-4787-8ca4-1dc49f77c305
Antonia Georgescu,antoniageorgescu,antoniageorgescu@post.ro,1350720034083,1979-11-27,"Bulevardul Dochioiu Nr. 82 Bl. 86  Sc. 72 Ap. 214, Dej, 402183",0768 118 661,28:e7:dd:51:2d:b9,78.216.25.141,RO21WYRH3528171499070516,2025-06-18 02:54:42,4386,361,789,1630879,26090e1e-5fa2-4269-8434-1b52965a6deb
Iridenta Stoica,iridentastoica,iridentastoica@acasa.ro,2140915403991,1953-04-07,"Intrarea Pușcașu Nr. 85, Copsa Mica, 875455",0242 613 996,d8:5c:51:cf:f3:da,142.124.24.50,RO06DLWQ5809841480472076,2025-06-18 02:54:42,30120,167,371,1597994,028c186c-5c72-454f-a9d7-083555e08f03
Florica Niță,floricaniță,floricaniță@zzup.ro,2940811236409,1954-12-15,"Strada Decebal Pușcașu Nr. 50, Simleu Silvaniei, 670228",0767 952 322,4e:a2:3e:35:ee:1c,111.129.62.161,RO84LJOH9052610843112627,2025-06-18 02:54:42,32160,330,545,611676,25496bfa-deec-41d6-b8bb-d3a55444b062
Bartolomeu Preda,bartolomeupreda,bartolomeupreda@post.ro,5690721067218,1960-05-15,"Soseaua Floriana Nemeș Nr. 780 Bl. 80  Sc. 21 Ap. 526, Fagetel (Remetea), 718512",0768 616 414,dc:c8:34:36:6d:58,123.52.73.25,RO08AVAS7496045612137083,2025-06-18 02:54:42,27830,762,594,188612,63a689b7-1201-4b4c-a538-05bf9073b7ec
Sabina Nemeș,sabinanemeș,sabinanemeș@141.ro,8721128063950,1956-03-19,"Drumul Georgescu Nr. 395, Domnesti, 817481",0757 397 575,74:62:ad:0a:3b:69,67.47.141.67,RO30EEZH6373476717424721,2025-06-18 02:54:42,1064,345,313,679758,c9725d1f-edbd-443b-a5a1-062f2213f508
Agnos Ionescu,agnosionescu,agnosionescu@email.ro,3700603095881,1969-04-05,"Strada Georgescu Nr. 535 Bl. 58  Sc. 47 Ap. 821, Targu Secuiesc, 901898",0734 609 204,6c:e4:b1:72:96:8d,203.142.198.80,RO51RDQY9870083609878306,2025-06-18 02:54:42,28496,90,387,1477432,0cc9c3b4-80d5-46ea-8e67-43ca9778d33d
Anton Cristea,antoncristea,antoncristea@post.ro,1690316072361,1969-02-05,"Soseaua Octav Popescu Nr. 187, Valea Caselor (Dragasani), 713151",0236 386 450,e4:62:80:e2:ba:ec,105.38.247.48,RO06HEJJ7438670748250944,2025-06-18 02:54:42,7718,220,628,607546,28a3f12f-c3f0-4ee5-8a12-0189fc1aa2f3
Fiona Florea,fionaflorea,fionaflorea@post.ro,3761129124794,2009-03-25,"Bulevardul Tabacu Nr. 554 Bl. 32  Sc. 64 Ap. 495, Sacele, 426632",0724 560 798,cc:3b:e0:5c:1f:42,67.141.253.220,RO92VIRX3571031302799048,2025-06-18 02:54:42,5064,942,381,1760712,d1e237f2-3cdf-4e7b-b14c-4ecf84a46a0e
Celia Manole,celiamanole,celiamanole@acasa.ro,1450414389884,1918-04-13,"Soseaua Cristian Stan Nr. 74, Feldru, 402137",0762 024 822,ec:81:6d:ff:bd:be,55.113.62.20,RO07APNJ7061506481715167,2025-06-18 02:54:42,12890,416,77,1913998,fb11d8e2-e541-4af6-bf65-9400bd77e651
Alice Ababei,aliceababei,aliceababei@zzup.ro,2460124032114,1966-03-26,"Bulevardul Luminița Tudor, Giarmata, 696433",0752 458 780,2c:b5:ff:0c:f5:27,209.23.240.193,RO46NAPY8131091089253186,2025-06-18 02:54:42,14797,463,409,1469011,91e39807-0cd9-49ed-81ae-d832caabd722
Stana Dinu,stanadinu,stanadinu@email.ro,5730212322076,2010-04-13,"Intrarea Aanei Nr. 832 Bl. 94  Sc. 17 Ap. 974, Berceni, 430853",0733 423 529,a4:a4:a5:b9:a1:33,109.250.227.205,RO06QJHV2259545908837498,2025-06-18 02:54:42,33014,117,713,1880890,7ba1fb22-655e-4c24-9d2a-7e83c70640bd
